video_id,likes,thumbnail_link,extracted_text,labels,web_entities
XVKg8uPSb5s,895,https://i.ytimg.com/vi/XVKg8uPSb5s/default.jpg,,"['Hairstyle', 'Collar', 'Eye', 'Facial expression', 'Formal wear', 'Vintage clothing', 'Suit', 'Gesture', 'Love', 'Film']","['Natalie Wood', 'Robert Wagner', 'Natalie Wood: What Remains Behind', 'All the Fine Young Cannibals', 'Actor', 'famous', '1981', 'create', 'Image', 'Natasha Gregson Wagner']"
sZWmwHjFRPI,14808,https://i.ytimg.com/vi/sZWmwHjFRPI/default.jpg,,"['Lips', 'Black hair']","['Charli xcx', 'Pop 2', 'Album', 'Charli', 'Number 1 Angel', 'Track 10', 'Experimental pop', 'Party 4 U', 'Brat', 'Studio album']"
If-n27SUAl8,494,https://i.ytimg.com/vi/If-n27SUAl8/default.jpg,,"['Entertainment', 'Performing Arts', 'Happiness', 'Gesture', 'Choreography', 'Dance', 'Performance', 'Drama', 'Acting']",[]
Ky9aIxiGzfk,31653,https://i.ytimg.com/vi/Ky9aIxiGzfk/default.jpg,DRIVE,"['Facial expression', 'Animation', 'Fictional character', 'Happiness', 'Animated cartoon', 'Fiction']","['Cartoon', 'Tom and Jerry', 'Animation', 'Cartoon Network', 'Cartoon Network India', 'animated cartoon', 'Humor', 'Episode', 'YouTube']"
DdLYSziSXII,382902,https://i.ytimg.com/vi/DdLYSziSXII/default.jpg,,"['Entertainment', 'Event', 'Performing Arts', 'Performance', 'Fun', 'Concert dance', 'Talent show', 'Dance', 'Musical theatre', 'Choreography']",[]
YML2DM0K8DQ,8756,https://i.ytimg.com/vi/YML2DM0K8DQ/default.jpg,COMME vevo,"['Font', 'Graphics', 'Graphic design']","['Logo', 'Meter']"
6xnTeGwRCGY,71,https://i.ytimg.com/vi/6xnTeGwRCGY/default.jpg,,"['Necktie', 'Suit', 'White-collar worker', 'Formal wear', 'Gesture', 'Speech', 'Businessperson', 'Official', 'Spokesperson', 'Television presenter']","['Speech', 'Public speaking', 'Audience']"
kz3MEd1Jr0Q,69503,https://i.ytimg.com/vi/kz3MEd1Jr0Q/default.jpg,ALL NIGHT,"['Night', 'Font', 'Darkness', 'Midnight', 'Graphics', 'Design', 'Graphic design', 'Science']","['Graphic design', 'Design', 'Text', 'Graphics', 'Meter']"
nRafaCcfrcI,439189,https://i.ytimg.com/vi/nRafaCcfrcI/default.jpg,VOGUE,"['Long hair', 'Ringlet', 'Makeover', 'Lace wig', 'Hair care', 'Cosmetics', 'Personal care']","['Maren Morris', 'Girl', 'Dailymotion', 'Girl', 'YouTube', 'Country music', 'Movie theater']"
uwUchGQRXKM,23889,https://i.ytimg.com/vi/uwUchGQRXKM/default.jpg,OMIGAUDO,"['Eyelash', 'Personal care', 'Cosmetics', 'Makeover', 'Advertising', 'Mascara', 'Lipstick', 'Eye shadow', 'Hair care', 'Box']","['Maren Morris', 'Dailymotion', 'Girl', 'Girl', 'Country music', 'Girl', 'create', 'loved']"
bSYNEkkuhoA,4612,https://i.ytimg.com/vi/bSYNEkkuhoA/default.jpg,MATCHA,"['Moustache', 'Nail', 'Food', 'Hemp', 'Selfie']",['Meter']
TxY10VhmLR4,28961,https://i.ytimg.com/vi/TxY10VhmLR4/default.jpg,MORE UNICORN MAKEUP,"['Eye shadow', 'Eyelash', 'Cosmetics', 'Pink', 'Personal care', 'Makeover', 'Mascara', 'Lipstick', 'Eye liner', 'Palette']","['Maren Morris', 'Girl', 'Country music', 'Girl', 'Dailymotion', 'YouTube', 'Girl']"
ZKUerb6IH4Y,3318,https://i.ytimg.com/vi/ZKUerb6IH4Y/default.jpg,XMAS SHOPPING,"['Bag', 'Luggage & bags', 'Advertising', 'Retail', 'Customer', 'Shopping', 'Shopping mall', 'Cleanliness']",[]
4HU6Z7anycw,273838,https://i.ytimg.com/vi/4HU6Z7anycw/default.jpg,"LUCAS SPIDER IN ""POLAR BEAR","['Toy', 'Stuffed toy', 'Owl', 'Happiness', 'Animation', 'Plush']","['English Cocker Spaniel', 'Lhasa Apso', 'Sporting Lucas Terrier', 'Labradoodle', 'Pekapoo', 'American Cocker Spaniel', 'Companion dog', 'Spaniel', 'Lhasa', 'Terrier']"
iASe_veKR74,11786,https://i.ytimg.com/vi/iASe_veKR74/default.jpg,vevo,"['Red', 'Graphics']","['LED-backlit LCD', 'Light-emitting diode', 'Liquid-crystal display', 'Backlight', 'Meter', 'Display device']"
zO0dIgvpmfw,40937,https://i.ytimg.com/vi/zO0dIgvpmfw/default.jpg,GO,"['Musical instrument', 'Plucked string instrument', 'String instrument', 'Chordophone', 'Guitarist', 'Guitar', 'Acoustic guitar', 'Music', 'Musician', 'Finger']","['Shawn Mendes', 'Guitarist', 'Guitar', 'Electric Guitar', 'Chordify', 'Piano', 'Chord', 'Ukulele', 'Treat You Better']"
-BDImdAfodA,24490,https://i.ytimg.com/vi/-BDImdAfodA/default.jpg,vevo,"['Lips', 'Facial expression', 'Eyelash', 'Blond', 'Smile', 'Long hair', 'Makeover', 'Happiness', 'Lipstick', 'Portrait photography']","['Kylie Minogue', 'Blond', 'Hair', 'Human hair color', 'Color', 'Country Strong', 'Guide', 'Gold', 'other', 'just']"
wIimU5-UEPc,111118,https://i.ytimg.com/vi/wIimU5-UEPc/default.jpg,0,"['Audio equipment', 'Facial expression', 'Electronic device', 'Gadget', 'Happiness', 'Headphones', 'Entertainment', 'Singing', 'Headset', 'Recording']","['Selena Gomez', 'Deniz Baysal', 'Guitar', 'Chordify', 'Lyrics', 'Song', 'Lose You to Love Me', 'Singeo', 'Ukulele', 'Piano']"
vqX6fkty-WQ,18308,https://i.ytimg.com/vi/vqX6fkty-WQ/default.jpg,THIS MIGHT GET STARTED,"['Smile', 'Happiness', 'Facial expression', 'Laughter', 'Screenshot', 'Smiley']","['Ink Master', 'Television', 'Cable television', 'TV Channel', 'TV Guide', 'Broadcasting', 'TV listings', 'Streaming television', 'create']"
jxWJLs7_doc,85410,https://i.ytimg.com/vi/jxWJLs7_doc/default.jpg,MUSIC VIDEO,[],['Animation']
1vc1cKeor5A,2790,https://i.ytimg.com/vi/1vc1cKeor5A/default.jpg,REVIEW,"['Happiness', 'Facial expression', 'Smile', 'Animated cartoon', 'Nail', 'Animation', 'Laughter', 'Fictional character']","['Cartoon', 'Animation', 'funny', 'Animated film', 'animated cartoon', 'Humor', 'Cartoon Network India', 'Tom and Jerry', 'Frame Order', 'Computer animation']"
8LSpT5xF3UI,1049,https://i.ytimg.com/vi/8LSpT5xF3UI/default.jpg,WIN-,"['Column', 'Advertising', 'Banner', 'Classical architecture', 'Roman temple', 'Courthouse', 'Government', 'Official residence']","['Official residence', 'North Carolina Executive Mansion', 'Blair House', 'Government House', 'Official', 'Head of state', 'Governor', 'House', 'US President']"
nIne06IQd_U,4458,https://i.ytimg.com/vi/nIne06IQd_U/default.jpg,,[],"['Canoe', 'Extreme sport', 'Bodyboarding', 'Canoe slalom', 'Underwater sports', 'Canyoning', 'Luge', 'Snow', 'Dagens Nyheter']"
rBkLNBRDw5c,331,https://i.ytimg.com/vi/rBkLNBRDw5c/default.jpg,MS LEX AN ET,"['Facial expression', 'Smile', 'Tooth', 'Blond', 'Brown hair', 'Happiness', 'Makeover', 'Love', 'Film', 'Premiere']","['Blond', 'Human hair color', 'Hair', 'Color', 'colored', 'Guide', 'Gold', 'other', 'Word', 'Grammar']"
kJ18whKduFo,1703,https://i.ytimg.com/vi/kJ18whKduFo/default.jpg,CRASH COURT 1031004 36 AGE & AGING,"['Graphic design', 'Screenshot']",['Meter']
x1l-HRvwnB4,8913,https://i.ytimg.com/vi/x1l-HRvwnB4/default.jpg,,"['Pink', 'Blond', 'Film', 'Love', 'Cousin']","['Basenji', 'Chihuahua', 'Aspin', '5hy', 'Performance M']"
wjj2upnfBI0,65915,https://i.ytimg.com/vi/wjj2upnfBI0/default.jpg,,"['Entertainment', 'Performing Arts', 'Hip-hop dance', 'Dance', 'Modern dance', 'Choreography']","['lovely', 'Album', 'Lyrics', 'Ocean Eyes', 'Deezer', 'Song', 'bellyache', 'Happier Than Ever', 'Track listing', 'Spotify']"
hDYPVhwULCc,19347,https://i.ytimg.com/vi/hDYPVhwULCc/default.jpg,,"['Lips', 'Facial expression', 'Tooth', 'Eyelash', 'Happiness', 'Long hair', 'Selfie']","['Maren Morris', 'Dailymotion', 'Girl', 'Country music', 'Girl', 'Filmmaking', 'Movie theater', 'Curzon']"
wT_yPn3LfNA,68959,https://i.ytimg.com/vi/wT_yPn3LfNA/default.jpg,LADY LIKE,"['Happiness', 'Laughter', 'Love']","['Travis', 'Turn: Travis (Karaoke Version)', 'Turn', 'Music video', 'IMVDb', 'Florida Georgia Line', 'Song', 'Amazon Music', 'The Man Who', '1999']"
-o7zywbiFVI,497,https://i.ytimg.com/vi/-o7zywbiFVI/default.jpg,NEMSNBC,"['Chef', 'Cook', 'Food', 'Curtain', 'Speech']","['Martha Stewart', 'Cooking', 'Chef', 'Food Network', 'Chopped', 'Cooking show', 'Cook', 'Culinary arts', 'Notanothercookingshow']"
floMqK_yHf8,372309,https://i.ytimg.com/vi/floMqK_yHf8/default.jpg,,"['Red', 'Silhouette']","['BTS', 'The Stage', 'Avenged Sevenfold', 'live', 'Album', 'MAMA', 'Spotify', 'MIC Drop', 'Universal Music Group']"
bV_3HQplzRw,38790,https://i.ytimg.com/vi/bV_3HQplzRw/default.jpg,,"['Facial expression', 'Tooth', 'Cartoon', 'Animation', 'Animated cartoon', 'Fictional character', 'Graphics', 'Clip art']","['Cartoon', 'Animation', 'animated cartoon', 'Meter']"
FvBcYkY7ZGo,12257,https://i.ytimg.com/vi/FvBcYkY7ZGo/default.jpg,JMMY LIVE!,"['Entertainment', 'Electronic device', 'Audio equipment', 'Beard', 'Facial hair', 'Performing Arts', 'Performance', 'Song', 'Singing', 'Moustache']","['Greg McLean', 'The Darkness', 'Amazon Music', 'Friday Night', 'create', 'Permission to Land', 'Podcast', 'Bill Simmons', 'Charles Barkley', 'Lucy Fry']"
oX8-6whswEA,6355,https://i.ytimg.com/vi/oX8-6whswEA/default.jpg,STAR THE LAST JEDI HARS,"['Toy', 'LEGO']","['Animation', 'Traditional animation', 'Animated film', 'Animator', 'Illustration', 'Cel', 'Live action', 'Image', 'Pixar']"
hivGryRKGvk,11573,https://i.ytimg.com/vi/hivGryRKGvk/default.jpg,HOONIGAN,"['Motor vehicle', 'Automotive Tire', 'Car', 'Automotive Wheel System', 'Hood', 'Tread', 'Fender', 'Machine', 'Kit car', 'Hubcap']","['Concept car', 'Car', 'BMW 328', 'Vintage car', 'Coupe', 'Classic car', 'Convertible', 'Supercar', 'Custom car', 'Electric car']"
u9Mv98Gr5pY,1243476,https://i.ytimg.com/vi/u9Mv98Gr5pY/default.jpg,VENOM OFFICIAL TRAILER,"['Fictional character', 'Film', 'Action', 'Venom', 'Hero', 'Advertising']","['Text', 'Photo caption', 'Trailer', 'Meter', 'High-definition video', 'Subtitle']"
TN7LvuEpDIE,32229,https://i.ytimg.com/vi/TN7LvuEpDIE/default.jpg,SA,"['Fictional character', 'Supernatural creature', 'Mask', 'Demon', 'Ghost', 'Animation', 'Zombie']","['Cartoon', 'Tom and Jerry', 'Animation', 'Cartoon Network', 'Cartoon Network India', 'animated cartoon', 'YouTube', 'Humor', 'Episode']"
xqj7XOv9mC8,1783,https://i.ytimg.com/vi/xqj7XOv9mC8/default.jpg,PAPILLON,"['Film', 'Photo caption']","['Henri Charrière', 'Rami Malek', 'Papillon', 'Papillon', 'Louis Dega', 'Louis Dega', 'Actor', 'Film criticism', 'Bleecker Street', 'Michael Noer']"
WemDKlmMAIs,3389,https://i.ytimg.com/vi/WemDKlmMAIs/default.jpg,CFilms,['Conversation'],"['Paul Dano', 'Wildlife', 'Jake Gyllenhaal', 'There Will Be Blood', 'Independent Film Company', 'Film director', 'Wildlife', 'Actor', 'future', 'loved']"
nzNGEB1BQuM,56077,https://i.ytimg.com/vi/nzNGEB1BQuM/default.jpg,WOW PR UNBOXING,"['Tooth', 'Facial hair', 'Advertising', 'Moustache', 'Beard', 'Happiness', 'Collage', 'News', 'Photo caption']",['Meter']
CPjWgk0UXps,33661,https://i.ytimg.com/vi/CPjWgk0UXps/default.jpg,,[],[]
yFRPhi0jhGc,37199,https://i.ytimg.com/vi/yFRPhi0jhGc/default.jpg,RODNEY MULLEN and PHYSICS GIRL,['Advertising'],"['Street dance', 'Hip-hop dance', 'Modern dance', 'Salsa spins', 'Ballet', 'Skateboarding', 'Breaking', 'Salsa', 'Design', 'Graphic design']"
lcvOVZ_ILrs,1956,https://i.ytimg.com/vi/lcvOVZ_ILrs/default.jpg,,"['Event', 'Night', 'Traffic congestion', 'Traffic', 'Highway', 'Video Game Software', 'Controlled-access highway', 'Intersection', 'Road junction', 'Road trip']","['Screenshot', 'Train', 'Snipping Tool', 'screenshot', 'United States', 'Computer', 'Computer Monitor', 'Highway', 'Windows 10', 'Controlled-access highway']"
qEklBC2BQig,2855,https://i.ytimg.com/vi/qEklBC2BQig/default.jpg,BUIL BUILD,"['Audio equipment', 'Facial expression', 'Electronic device', 'Entertainment', 'Microphone', 'Singing', 'Speech', 'Song', 'Gesture', 'Television show']",['Meter']
w7WsuNNLcNw,4594,https://i.ytimg.com/vi/w7WsuNNLcNw/default.jpg,,"['Horse', 'Working animal', 'Horse Supplies', 'Sorrel', 'Ranch', 'Mustang', 'Livestock', 'Pack animal', 'Stallion', 'Horse trainer']","['Mustang', 'Stallion', 'Stallion', 'Mare', 'Gelding', 'Working animal', 'Waking the Demons', 'Slaves of Time', 'Rise and Ride', ""Ranch'm""]"
DRfniGCgW0I,11194,https://i.ytimg.com/vi/DRfniGCgW0I/default.jpg,,"['Cat', 'Felidae', 'White', 'Felinae', 'Carnivores', 'Snout', 'Whiskers', 'Fur', 'Night']","['The Darkness', 'Friday Night', 'Amazon Music', 'Permission to Land', 'funny', 'Disturbed', 'Moving', 'YouTube', 'Greg McLean', 'Radha Mitchell']"
A2dIL4sf4TQ,49575,https://i.ytimg.com/vi/A2dIL4sf4TQ/default.jpg,,"['Eye shadow', 'Cosmetics', 'Personal care', 'Pink', 'Powder']","['Maren Morris', 'Dailymotion', 'Girl', 'Girl', 'Girl', 'Country music', 'Song', 'Amazon Prime Video']"
jsnyz__pc5M,22386,https://i.ytimg.com/vi/jsnyz__pc5M/default.jpg,,"['Performing Arts', 'Foot', 'Acting']",[]
mXJ7wX6CVDk,6071,https://i.ytimg.com/vi/mXJ7wX6CVDk/default.jpg,RuPaul ALLSTARS Behind The Scenes Second Elimination,"['Logo', 'Advertising', 'Poster', 'Graphics', 'Graphic design']","['Graphic design', 'Design', 'Text', 'Graphics', 'Meter']"
r-3iathMo7o,132625,https://i.ytimg.com/vi/r-3iathMo7o/default.jpg,,"['Electronic device', 'Display device', 'Technology', 'Gadget', 'Multimedia', 'Electronics', 'Visual Effect Lighting']","['Gaming Computer', 'Video Game Console', 'Computer case', 'Desktop Computer', 'Personal computer', 'All-in-one', 'Gaming Chair', 'Workstation', 'Origin PC', 'Setupedia']"
blgS56pESPk,65671,https://i.ytimg.com/vi/blgS56pESPk/default.jpg,RAIN,"['Facial hair', 'Beard', 'Facial expression', 'Tooth', 'Moustache', 'Happiness', 'Screaming', 'Professional Wrestler', 'Pleased', 'Laughter']","['Matt Hardy', 'WWE', 'Girl', 'Dailymotion', 'YouTube', 'Girl', 'Country music']"
pFc6I0rgmgY,35833,https://i.ytimg.com/vi/pFc6I0rgmgY/default.jpg,,"['Facial hair', 'Moustache', 'Beard', 'Turban', 'Afro', 'Film', 'Guru']","['Ron Stallworth', 'John David Washington', 'BlacKkKlansman', 'BlacKkKlansman: Review', 'Ron Stallworth', 'Ku Klux Klan', 'Colorado Springs Police Department', 'Adam Driver', 'Spike Lee', 'Raymond Mansfield']"
Hh-YcWJTt7Y,17921,https://i.ytimg.com/vi/Hh-YcWJTt7Y/default.jpg,?,"['Facial hair', 'Beard', 'Moustache', 'Graphic design']","['Vince Staples', 'fun.', 'The Beach Boys', 'FUN!', 'Fun, Fun, Fun (Remastered 2001)', 'Why Am I the One', 'Music video', 'Some Nights', 'Universal Music Group']"
HCO7BWbKipU,33924,https://i.ytimg.com/vi/HCO7BWbKipU/default.jpg,,"['Hat', 'Headgear', 'Chordophone', 'Reptile', 'Scaled reptiles', 'Sun hat', 'Cap', 'Musical instrument', 'Lizard', 'Fedora']","['light-hearted', 'Jumping', 'Bungee jumping', 'Visual Arts', 'Art', 'Barechestedness']"
2VggEmXPnGw,31111,https://i.ytimg.com/vi/2VggEmXPnGw/default.jpg,GREAT BIG STORY,"['Fictional character', 'Action', 'Poster', 'Film', 'Hero', 'Mask', 'Fiction', 'Video Game Software']","['Doug Jones', 'Photograph', 'Photography', 'Image', 'Photojournalism', 'Text', 'Photo caption', 'Subtitle', 'Fine art', 'Composition']"
IIyZuKN2j7U,8740,https://i.ytimg.com/vi/IIyZuKN2j7U/default.jpg,billboard,"['Lips', 'Black hair', 'Eyelash', 'Audio equipment', 'Electronic device', 'Bangs', 'Hime cut', 'Bowl cut', 'Bob cut', 'Makeover']","['Maren Morris', 'Country music', 'Dailymotion', 'YouTube', 'Girl', 'Girl', 'Beck']"
vRf3azp1pak,134645,https://i.ytimg.com/vi/vRf3azp1pak/default.jpg,yevo,"['Entertainment', 'Video Game Software', 'Performing Arts', 'Graphic design', 'PC game', 'Musical instrument', 'Animation', 'Graphics']","['Screenshot', 'Snipping Tool', 'Windows 10', 'Computer', 'Computer Monitor', 'Microsoft Windows', 'Operating System', 'screenshot', 'OneDrive']"
CG9yQ8PXf6o,30673,https://i.ytimg.com/vi/CG9yQ8PXf6o/default.jpg,CR,"['Lips', 'Eyelash', 'Facial expression', 'Blond', 'Mascara', 'Advertising', 'Long hair', 'Model', 'Makeover', 'Cosmetics']","['Poster', 'Poster Aespa Dirty Work', 'Image', 'Design', 'Art', 'Illustration', 'Erikstore', 'Customizable Poster', 'Photograph', 'Magdiel López']"
tUg-WLRdRv0,9626,https://i.ytimg.com/vi/tUg-WLRdRv0/default.jpg,JINX CHALLENGE. with Chris Hemsworth,"['Television presenter', 'News', 'Suit', 'White-collar worker', 'Television show', 'Display device', 'Television studio', 'Debate', 'Interview', 'Businessperson']","['Future', 'Future: Government Official', 'OneRepublic', 'Amazon Music', 'Music video', 'Future: Please Tell Me', 'Record label', 'Song', 'Music download', 'official']"
sJzWZ1yXpek,5117,https://i.ytimg.com/vi/sJzWZ1yXpek/default.jpg,,"['Orange', 'Plastic', 'Pipe']","['Tree', 'Garden', 'From the Woods Today', 'TreePeople', 'create', 'Plant life-form', 'mature', 'Fence', 'Plant', 'YouTube']"
BJ2yzCRPonA,1050,https://i.ytimg.com/vi/BJ2yzCRPonA/default.jpg,BACHEL RETTE,"['Body of water', 'Beach', 'Sea', 'Ocean', 'Coast', 'Coastal and oceanic landforms', 'Shore', 'Leisure', 'Wind wave', 'Vacation']","['Leisure', 'Meter']"
2afSbqlp5HU,2482,https://i.ytimg.com/vi/2afSbqlp5HU/default.jpg,NEWS,"['Hero', 'Fictional character', 'Film', 'Action', 'Superhero', 'PC game', 'Animation', 'Digital compositing']","['Screenshot', 'Snipping Tool', 'Kevin STRATVERT', 'Windows 10', 'Computer', 'Microsoft Windows', 'Computer Monitor', 'Operating System', 'screenshot']"
2aQykuIaJVI,104575,https://i.ytimg.com/vi/2aQykuIaJVI/default.jpg,W,"['Audio equipment', 'Facial hair', 'Beard', 'Electronic device', 'Facial expression', 'Headphones', 'Entertainment', 'Gadget', 'Moustache', 'Recording']","['Greg McLean', 'The Darkness', 'The Darkness', 'Song', 'The Drowns', 'Darkness', 'Found/Tonight', 'Album', 'Darkness', 'Rock and Roll Deserves to Die']"
dVNZYskqdEc,3474,https://i.ytimg.com/vi/dVNZYskqdEc/default.jpg,VOGUE,"['Eyewear', 'Sunglasses', 'Glasses', 'Vision Care', 'Hairstyle', 'Goggles', 'Fashion', 'Personal protective equipment', 'Jewellery', 'Blond']","['Maren Morris', 'Girl', 'Dailymotion', 'Fashion', 'Vogue', 'Country music', 'Spotify', 'Streaming media', 'Trailer']"
3kerBt7kuBU,7836,https://i.ytimg.com/vi/3kerBt7kuBU/default.jpg,BEAUTY COMMUNITY? ISITEVER ENOUGH? GOALS? INFERTILITY WOW,"['Facial expression', 'Eyelash', 'Happiness', 'Cosmetics', 'Advertising', 'Makeover', 'Selfie', 'Lipstick', 'Hair coloring', 'Eye shadow']",['Meter']
RBbkCEHBw_I,15535,https://i.ytimg.com/vi/RBbkCEHBw_I/default.jpg,WELD SHORE,"['Animated cartoon', 'Animation', 'Junk food', 'Soft drink']","['Cartoon', 'Cartoon Network', 'Episode', 'Animation', 'Cartoon Network India', 'Cartoon Cartoons', 'Humor', 'Tom and Jerry', 'YouTube']"
NJAtY43vsl8,37345,https://i.ytimg.com/vi/NJAtY43vsl8/default.jpg,LIVE,"['Lips', 'Facial expression', 'Tooth', 'Eyelash', 'Blond', 'Long hair', 'Happiness', 'News', 'Makeover', 'Lipstick']","['Maren Morris', 'Jimmy Kimmel Live!', 'Dailymotion', 'impressive', 'Girl', 'Girl', 'funny']"
ZIbI0ekrrZU,1908,https://i.ytimg.com/vi/ZIbI0ekrrZU/default.jpg,D assFit,"['Weights', 'Barbell', 'Exercise equipment', 'Free Weight Bar', 'Strength training', 'Weight training', 'Exercise', 'Physical fitness', 'Olympic weightlifting', 'Bodybuilding']","['Gym', 'Strength training', 'Gym Hub', 'Circuit training', 'Origin Gym', 'True Warrior Tattoo', 'BodyPump', 'Aerobic exercise', 'Physical fitness', 'Fitness center']"
6GT7PrIIS5I,6295,https://i.ytimg.com/vi/6GT7PrIIS5I/default.jpg,,"['Machine tool', 'Drill', 'Machine', 'Drilling', 'Metalworking', 'Tool', 'Milling', 'Power tool', 'Leutor', 'Cylinder']","['Emperor penguin', 'Earless seals', 'King penguin', 'Penguins', 'Ribbon seal', 'King PENGUIN M']"
vOKOamXsXYE,19884,https://i.ytimg.com/vi/vOKOamXsXYE/default.jpg,vevo,[],[]
s9C8lsOE4ik,694,https://i.ytimg.com/vi/s9C8lsOE4ik/default.jpg,,"['Community', 'Team', 'Crew', 'Organization', 'Meeting']","['North Korea', 'Kim Yo Jong', 'South Korea', 'Conversation', 'Mike Pence', 'United States', 'Small talk', 'interesting', 'Vice President', 'US Vice President']"
e77J4g0LMOk,133373,https://i.ytimg.com/vi/e77J4g0LMOk/default.jpg,,"['Entertainment', 'Performing Arts', 'Event', 'Performance', 'Musical ensemble', 'Music venue', 'Public event', 'Song', 'Party', 'Stage']","['The Stage', 'Avenged Sevenfold', 'Stage', 'Live', 'Throwing Copper', 'Theatre', 'Album', 'YouTube']"
zZ9FciUx6gs,12958,https://i.ytimg.com/vi/zZ9FciUx6gs/default.jpg,NICKELBACK,['Night'],['Meter']
YkLzdHTv3G0,36411,https://i.ytimg.com/vi/YkLzdHTv3G0/default.jpg,ro channelate,"['Facial expression', 'Happiness', 'Animation', 'Photo caption']","['Cartoon', 'Cartoon Network', 'Episode', 'Animation', 'Cartoon Network India', 'Cartoon Cartoons', 'Humor', 'Tom and Jerry', ""Weekend at Benson's"", 'create']"
99t4EBwIAt8,65382,https://i.ytimg.com/vi/99t4EBwIAt8/default.jpg,RED,"['Forehead', 'Facial expression', 'White-collar worker', 'Happiness', 'Businessperson', 'Advertising']","['Businessperson', 'Profit', 'Business', 'Stock', 'just', 'Real Estate', 'Organizational founder', 'Entrepreneur', 'top', 'Estate agent']"
wqEknnPadMA,5179,https://i.ytimg.com/vi/wqEknnPadMA/default.jpg,Disneyland Impressions,"['Facial expression', 'Smile', 'Happiness', 'Animated cartoon', 'Animation']","['Regular Show', 'Cartoon', 'Cartoon Network', 'Animation', 'Cartoon Cartoons', 'Tom and Jerry', 'Cartoon Network India', 'Humor', 'Episode', ""Weekend at Benson's""]"
YML2DM0K8DQ,9250,https://i.ytimg.com/vi/YML2DM0K8DQ/default.jpg,COMME vevo,"['Font', 'Graphics', 'Graphic design']","['Logo', 'Meter']"
sQi0Yu1ApyE,7215,https://i.ytimg.com/vi/sQi0Yu1ApyE/default.jpg,KARDASHIONS,"['Long hair', 'Foot', 'Makeover', 'Bed']","['Maren Morris', 'Kim Kardashian', 'Girl', 'Country music', 'Girl', 'Dailymotion', 'Girl', 'Album']"
d2TrEsA3nzg,20607,https://i.ytimg.com/vi/d2TrEsA3nzg/default.jpg,vevo USTO,"['Font', 'Black and white', 'Graphic design', 'Night']","['The Darkness', 'Help Us To Love', 'The Hamiltones', 'Song', 'Friday Night', 'Amazon Music', 'Disturbed', 'Fuckin’ wit Me', 'Album', 'Record Producer']"
-39ysKKpE7I,4028,https://i.ytimg.com/vi/-39ysKKpE7I/default.jpg,FIRST TAKE श्र,"['News', 'White-collar worker', 'Television presenter', 'Suit', 'Necktie', 'Television show', 'Advertising', 'Businessperson', 'Photo caption', 'Broadcasting']","['Photograph', 'Image', 'Photography', 'Photojournalism', 'Text', 'Photo caption', 'Subtitle', 'Camera', 'Design', 'Composition']"
